image_path,mask_path,training_stage
training_input_original/ISIC_0000364.jpg,training_output_mask/ISIC_0000364_segmentation.png,Training
training_input_original/ISIC_0000365.jpg,training_output_mask/ISIC_0000365_segmentation.png,Training
training_input_original/ISIC_0000366.jpg,training_output_mask/ISIC_0000366_segmentation.png,Training
training_input_original/ISIC_0000367.jpg,training_output_mask/ISIC_0000367_segmentation.png,Training
training_input_original/ISIC_0000368.jpg,training_output_mask/ISIC_0000368_segmentation.png,Training
training_input_original/ISIC_0000370.jpg,training_output_mask/ISIC_0000370_segmentation.png,Training
training_input_original/ISIC_0000372.jpg,training_output_mask/ISIC_0000372_segmentation.png,Training
training_input_original/ISIC_0000374.jpg,training_output_mask/ISIC_0000374_segmentation.png,Training
training_input_original/ISIC_0000377.jpg,training_output_mask/ISIC_0000377_segmentation.png,Training
training_input_original/ISIC_0000378.jpg,training_output_mask/ISIC_0000378_segmentation.png,Training
training_input_original/ISIC_0000379.jpg,training_output_mask/ISIC_0000379_segmentation.png,Training
training_input_original/ISIC_0000380.jpg,training_output_mask/ISIC_0000380_segmentation.png,Training
training_input_original/ISIC_0000381.jpg,training_output_mask/ISIC_0000381_segmentation.png,Training
training_input_original/ISIC_0000382.jpg,training_output_mask/ISIC_0000382_segmentation.png,Training
training_input_original/ISIC_0000383.jpg,training_output_mask/ISIC_0000383_segmentation.png,Training
training_input_original/ISIC_0000384.jpg,training_output_mask/ISIC_0000384_segmentation.png,Training
training_input_original/ISIC_0000385.jpg,training_output_mask/ISIC_0000385_segmentation.png,Training
training_input_original/ISIC_0000386.jpg,training_output_mask/ISIC_0000386_segmentation.png,Training
training_input_original/ISIC_0000387.jpg,training_output_mask/ISIC_0000387_segmentation.png,Training
training_input_original/ISIC_0000388.jpg,training_output_mask/ISIC_0000388_segmentation.png,Training
training_input_original/ISIC_0000390.jpg,training_output_mask/ISIC_0000390_segmentation.png,Training
training_input_original/ISIC_0000391.jpg,training_output_mask/ISIC_0000391_segmentation.png,Training
training_input_original/ISIC_0000392.jpg,training_output_mask/ISIC_0000392_segmentation.png,Training
training_input_original/ISIC_0000393.jpg,training_output_mask/ISIC_0000393_segmentation.png,Training
training_input_original/ISIC_0000396.jpg,training_output_mask/ISIC_0000396_segmentation.png,Training
training_input_original/ISIC_0000397.jpg,training_output_mask/ISIC_0000397_segmentation.png,Training
training_input_original/ISIC_0000403.jpg,training_output_mask/ISIC_0000403_segmentation.png,Training
training_input_original/ISIC_0000407.jpg,training_output_mask/ISIC_0000407_segmentation.png,Training
training_input_original/ISIC_0000408.jpg,training_output_mask/ISIC_0000408_segmentation.png,Training
training_input_original/ISIC_0000409.jpg,training_output_mask/ISIC_0000409_segmentation.png,Training
training_input_original/ISIC_0000410.jpg,training_output_mask/ISIC_0000410_segmentation.png,Training
training_input_original/ISIC_0000412.jpg,training_output_mask/ISIC_0000412_segmentation.png,Training
training_input_original/ISIC_0000413.jpg,training_output_mask/ISIC_0000413_segmentation.png,Training
training_input_original/ISIC_0000415.jpg,training_output_mask/ISIC_0000415_segmentation.png,Training
training_input_original/ISIC_0000416.jpg,training_output_mask/ISIC_0000416_segmentation.png,Training
training_input_original/ISIC_0000418.jpg,training_output_mask/ISIC_0000418_segmentation.png,Training
training_input_original/ISIC_0000419.jpg,training_output_mask/ISIC_0000419_segmentation.png,Training
training_input_original/ISIC_0000420.jpg,training_output_mask/ISIC_0000420_segmentation.png,Training
training_input_original/ISIC_0000421.jpg,training_output_mask/ISIC_0000421_segmentation.png,Training
training_input_original/ISIC_0000423.jpg,training_output_mask/ISIC_0000423_segmentation.png,Training
training_input_original/ISIC_0000426.jpg,training_output_mask/ISIC_0000426_segmentation.png,Training
training_input_original/ISIC_0000427.jpg,training_output_mask/ISIC_0000427_segmentation.png,Training
training_input_original/ISIC_0000431.jpg,training_output_mask/ISIC_0000431_segmentation.png,Training
training_input_original/ISIC_0000433.jpg,training_output_mask/ISIC_0000433_segmentation.png,Training
training_input_original/ISIC_0000434.jpg,training_output_mask/ISIC_0000434_segmentation.png,Training
training_input_original/ISIC_0000436.jpg,training_output_mask/ISIC_0000436_segmentation.png,Training
training_input_original/ISIC_0000439.jpg,training_output_mask/ISIC_0000439_segmentation.png,Training
training_input_original/ISIC_0000442.jpg,training_output_mask/ISIC_0000442_segmentation.png,Training
training_input_original/ISIC_0000443.jpg,training_output_mask/ISIC_0000443_segmentation.png,Training
training_input_original/ISIC_0000444.jpg,training_output_mask/ISIC_0000444_segmentation.png,Training
training_input_original/ISIC_0000447.jpg,training_output_mask/ISIC_0000447_segmentation.png,Training
training_input_original/ISIC_0000448.jpg,training_output_mask/ISIC_0000448_segmentation.png,Training
training_input_original/ISIC_0000449.jpg,training_output_mask/ISIC_0000449_segmentation.png,Training
training_input_original/ISIC_0000451.jpg,training_output_mask/ISIC_0000451_segmentation.png,Training
training_input_original/ISIC_0000453.jpg,training_output_mask/ISIC_0000453_segmentation.png,Training
training_input_original/ISIC_0000455.jpg,training_output_mask/ISIC_0000455_segmentation.png,Training
training_input_original/ISIC_0000457.jpg,training_output_mask/ISIC_0000457_segmentation.png,Training
training_input_original/ISIC_0000458.jpg,training_output_mask/ISIC_0000458_segmentation.png,Training
training_input_original/ISIC_0000460.jpg,training_output_mask/ISIC_0000460_segmentation.png,Training
training_input_original/ISIC_0000461.jpg,training_output_mask/ISIC_0000461_segmentation.png,Training
training_input_original/ISIC_0000463.jpg,training_output_mask/ISIC_0000463_segmentation.png,Training
training_input_original/ISIC_0000465.jpg,training_output_mask/ISIC_0000465_segmentation.png,Training
training_input_original/ISIC_0000466.jpg,training_output_mask/ISIC_0000466_segmentation.png,Training
training_input_original/ISIC_0000469.jpg,training_output_mask/ISIC_0000469_segmentation.png,Training
training_input_original/ISIC_0000470.jpg,training_output_mask/ISIC_0000470_segmentation.png,Training
training_input_original/ISIC_0000471.jpg,training_output_mask/ISIC_0000471_segmentation.png,Training
training_input_original/ISIC_0000473.jpg,training_output_mask/ISIC_0000473_segmentation.png,Training
training_input_original/ISIC_0000474.jpg,training_output_mask/ISIC_0000474_segmentation.png,Training
training_input_original/ISIC_0000476.jpg,training_output_mask/ISIC_0000476_segmentation.png,Training
training_input_original/ISIC_0000477.jpg,training_output_mask/ISIC_0000477_segmentation.png,Training
training_input_original/ISIC_0000479.jpg,training_output_mask/ISIC_0000479_segmentation.png,Training
training_input_original/ISIC_0000480.jpg,training_output_mask/ISIC_0000480_segmentation.png,Training
training_input_original/ISIC_0000482.jpg,training_output_mask/ISIC_0000482_segmentation.png,Training
training_input_original/ISIC_0000483.jpg,training_output_mask/ISIC_0000483_segmentation.png,Training
training_input_original/ISIC_0000484.jpg,training_output_mask/ISIC_0000484_segmentation.png,Training
training_input_original/ISIC_0000485.jpg,training_output_mask/ISIC_0000485_segmentation.png,Training
training_input_original/ISIC_0000486.jpg,training_output_mask/ISIC_0000486_segmentation.png,Training
training_input_original/ISIC_0000487.jpg,training_output_mask/ISIC_0000487_segmentation.png,Training
training_input_original/ISIC_0000488.jpg,training_output_mask/ISIC_0000488_segmentation.png,Training
training_input_original/ISIC_0000489.jpg,training_output_mask/ISIC_0000489_segmentation.png,Training
training_input_original/ISIC_0000490.jpg,training_output_mask/ISIC_0000490_segmentation.png,Training
training_input_original/ISIC_0000491.jpg,training_output_mask/ISIC_0000491_segmentation.png,Training
training_input_original/ISIC_0000492.jpg,training_output_mask/ISIC_0000492_segmentation.png,Training
training_input_original/ISIC_0000493.jpg,training_output_mask/ISIC_0000493_segmentation.png,Training
training_input_original/ISIC_0000494.jpg,training_output_mask/ISIC_0000494_segmentation.png,Training
training_input_original/ISIC_0000495.jpg,training_output_mask/ISIC_0000495_segmentation.png,Training
training_input_original/ISIC_0000496.jpg,training_output_mask/ISIC_0000496_segmentation.png,Training
training_input_original/ISIC_0000498.jpg,training_output_mask/ISIC_0000498_segmentation.png,Training
training_input_original/ISIC_0000500.jpg,training_output_mask/ISIC_0000500_segmentation.png,Training
training_input_original/ISIC_0000501.jpg,training_output_mask/ISIC_0000501_segmentation.png,Training
training_input_original/ISIC_0000503.jpg,training_output_mask/ISIC_0000503_segmentation.png,Training
training_input_original/ISIC_0000504.jpg,training_output_mask/ISIC_0000504_segmentation.png,Training
training_input_original/ISIC_0000505.jpg,training_output_mask/ISIC_0000505_segmentation.png,Training
training_input_original/ISIC_0000506.jpg,training_output_mask/ISIC_0000506_segmentation.png,Training
training_input_original/ISIC_0000507.jpg,training_output_mask/ISIC_0000507_segmentation.png,Training
training_input_original/ISIC_0000508.jpg,training_output_mask/ISIC_0000508_segmentation.png,Training
training_input_original/ISIC_0000509.jpg,training_output_mask/ISIC_0000509_segmentation.png,Training
training_input_original/ISIC_0000510.jpg,training_output_mask/ISIC_0000510_segmentation.png,Training
training_input_original/ISIC_0000511.jpg,training_output_mask/ISIC_0000511_segmentation.png,Training
training_input_original/ISIC_0000513.jpg,training_output_mask/ISIC_0000513_segmentation.png,Training
training_input_original/ISIC_0000514.jpg,training_output_mask/ISIC_0000514_segmentation.png,Training
training_input_original/ISIC_0000515.jpg,training_output_mask/ISIC_0000515_segmentation.png,Training
training_input_original/ISIC_0000517.jpg,training_output_mask/ISIC_0000517_segmentation.png,Training
training_input_original/ISIC_0000518.jpg,training_output_mask/ISIC_0000518_segmentation.png,Training
training_input_original/ISIC_0000520.jpg,training_output_mask/ISIC_0000520_segmentation.png,Training
training_input_original/ISIC_0000521.jpg,training_output_mask/ISIC_0000521_segmentation.png,Training
training_input_original/ISIC_0000522.jpg,training_output_mask/ISIC_0000522_segmentation.png,Training
training_input_original/ISIC_0000523.jpg,training_output_mask/ISIC_0000523_segmentation.png,Training
training_input_original/ISIC_0000524.jpg,training_output_mask/ISIC_0000524_segmentation.png,Training
training_input_original/ISIC_0000525.jpg,training_output_mask/ISIC_0000525_segmentation.png,Training
training_input_original/ISIC_0000527.jpg,training_output_mask/ISIC_0000527_segmentation.png,Training
training_input_original/ISIC_0000528.jpg,training_output_mask/ISIC_0000528_segmentation.png,Training
training_input_original/ISIC_0000529.jpg,training_output_mask/ISIC_0000529_segmentation.png,Training
training_input_original/ISIC_0000530.jpg,training_output_mask/ISIC_0000530_segmentation.png,Training
training_input_original/ISIC_0000531.jpg,training_output_mask/ISIC_0000531_segmentation.png,Training
training_input_original/ISIC_0000532.jpg,training_output_mask/ISIC_0000532_segmentation.png,Training
training_input_original/ISIC_0000533.jpg,training_output_mask/ISIC_0000533_segmentation.png,Training
training_input_original/ISIC_0000534.jpg,training_output_mask/ISIC_0000534_segmentation.png,Training
training_input_original/ISIC_0000535.jpg,training_output_mask/ISIC_0000535_segmentation.png,Training
training_input_original/ISIC_0000536.jpg,training_output_mask/ISIC_0000536_segmentation.png,Training
training_input_original/ISIC_0000538.jpg,training_output_mask/ISIC_0000538_segmentation.png,Training
training_input_original/ISIC_0000539.jpg,training_output_mask/ISIC_0000539_segmentation.png,Training
training_input_original/ISIC_0000540.jpg,training_output_mask/ISIC_0000540_segmentation.png,Training
training_input_original/ISIC_0000541.jpg,training_output_mask/ISIC_0000541_segmentation.png,Training
training_input_original/ISIC_0000542.jpg,training_output_mask/ISIC_0000542_segmentation.png,Training
training_input_original/ISIC_0000543.jpg,training_output_mask/ISIC_0000543_segmentation.png,Training
training_input_original/ISIC_0000544.jpg,training_output_mask/ISIC_0000544_segmentation.png,Training
training_input_original/ISIC_0000545.jpg,training_output_mask/ISIC_0000545_segmentation.png,Training
training_input_original/ISIC_0000546.jpg,training_output_mask/ISIC_0000546_segmentation.png,Training
training_input_original/ISIC_0000547.jpg,training_output_mask/ISIC_0000547_segmentation.png,Training
training_input_original/ISIC_0000548.jpg,training_output_mask/ISIC_0000548_segmentation.png,Training
training_input_original/ISIC_0000549.jpg,training_output_mask/ISIC_0000549_segmentation.png,Training
training_input_original/ISIC_0000550.jpg,training_output_mask/ISIC_0000550_segmentation.png,Training
training_input_original/ISIC_0000552.jpg,training_output_mask/ISIC_0000552_segmentation.png,Training
training_input_original/ISIC_0000554.jpg,training_output_mask/ISIC_0000554_segmentation.png,Training
training_input_original/ISIC_0000555.jpg,training_output_mask/ISIC_0000555_segmentation.png,Training
